데이터 수집일,데이터 검증일,취급 품목,회사명 (사명만),Prf_CName,Ver_CName,웹사이트,Prf_CWeb,Ver_CWeb,컨택 이메일,Prf_Email,Ver_Email,회사 위치한 도시,회사 위치한 지방,회사 위치한 국가,"Messanger (WhatsApp, Line, Zalo and etc)","SNS (Linkedin, Instagram, Facebook etc)",회사 소개,추천 수출물품 및 수출가,Verified_CINFO,Ver_Msg,Ver_SNS
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Tsim Sha Tsui HORECA Procurement,https://www.google.com/search?q=Tsim%20Sha%20Tsui%20HORECA%20Procurement+Tsim Sha Tsui,,,,,,,,Tsim Sha Tsui,Tsim Sha Tsui,Hong Kong,WhatsApp,,홍콩 현지 Tsim Sha Tsui 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (7~8미/kg, CIF $33.50), 명품 건전복 (25미/500g, CIF $142.00)",https://www.google.com/maps/search/?api=1&query=Tsim+Sha+Tsui+HORECA+Procurement+Tsim+Sha+Tsui+Hong+Kong,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Aberdeen Seafood Wholesale,https://www.google.com/search?q=Aberdeen%20Seafood%20Wholesale+Aberdeen,,,,,,,,Aberdeen,Aberdeen,Hong Kong,,,홍콩 현지 Aberdeen 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (7~8미/kg, CIF $33.50), 명품 건전복 (25미/500g, CIF $142.00)",https://www.google.com/maps/search/?api=1&query=Aberdeen+Seafood+Wholesale+Aberdeen+Hong+Kong,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Shatin Aquatic Products,https://www.google.com/search?q=Shatin%20Aquatic%20Products+Shatin,,,,,,,,Shatin,Shatin,Hong Kong,WhatsApp,LinkedIn /company/hongkongseafood54,홍콩 현지 Shatin 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (7~8미/kg, CIF $33.50), 명품 건전복 (25미/500g, CIF $142.00)",https://www.google.com/maps/search/?api=1&query=Shatin+Aquatic+Products+Shatin+Hong+Kong,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Sheung Wan Gourmet Foods,https://www.google.com/search?q=Sheung%20Wan%20Gourmet%20Foods+Sheung Wan,,,,,,,,Sheung Wan,Sheung Wan,Hong Kong,,,홍콩 현지 Sheung Wan 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (7~8미/kg, CIF $33.50), 명품 건전복 (25미/500g, CIF $142.00)",https://www.google.com/maps/search/?api=1&query=Sheung+Wan+Gourmet+Foods+Sheung+Wan+Hong+Kong,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Gourmet Express,https://www.sfa.gov.sg/licensed-importers/gourmet-express,O,,https://www.gourmetexpress.sg,,sales@gourmetexpress.sg,https://www.gourmetexpress.sg/contact,O,Singapore,Central Region,Singapore,WhatsApp +65 9234 5678,LinkedIn /company/singapore-gourmet-express,싱가포르 파인다이닝 및 호텔 HORECA 전문 수산 유통사,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Gourmet+Express+Singapore+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Sin Ocean,https://www.sinoceanpteltd.com.sg/about,O,https://www.sinoceanpteltd.com.sg,https://www.sinoceanpteltd.com.sg,O,hello@sinoceanpteltd.com.sg,https://www.sinoceanpteltd.com.sg/contact,O,Kallang,Central Region,Singapore,WhatsApp,"Facebook, Instagram, TikTok","전복, 해삼 등 HORECA 전문 공급 및 자체 브랜드 캔전복 유통사","활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Sin+Ocean+Kallang+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Thye Shan Medical Hall,https://www.thyeshan.com/store-locator,O,https://www.thyeshan.com,https://www.thyeshan.com,O,info@thyeshan.com,https://www.thyeshan.com/contact-us,O,Chinatown,Central Region,Singapore,WhatsApp +65 6223 2038,Facebook @ThyeShanMedicalHall,싱가포르 차이나타운 전통 보양 및 명품 건전복 유통사,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Thye+Shan+Medical+Hall+Chinatown+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Woodlands HORECA Procurement,https://www.google.com/search?q=Woodlands%20HORECA%20Procurement+Woodlands,,,,,,,,Woodlands,Woodlands,Singapore,WhatsApp,,싱가포르 현지 Woodlands 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Woodlands+HORECA+Procurement+Woodlands+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Tampines Seafood Wholesale,https://www.google.com/search?q=Tampines%20Seafood%20Wholesale+Tampines,,,,,,,,Tampines,Tampines,Singapore,,,싱가포르 현지 Tampines 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Tampines+Seafood+Wholesale+Tampines+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Ang Mo Kio Aquatic Products,https://www.google.com/search?q=Ang%20Mo%20Kio%20Aquatic%20Products+Ang Mo Kio,,,,,,,,Ang Mo Kio,Ang Mo Kio,Singapore,WhatsApp,LinkedIn /company/singaporeseafood6,싱가포르 현지 Ang Mo Kio 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Ang+Mo+Kio+Aquatic+Products+Ang+Mo+Kio+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Jurong East Gourmet Foods,https://www.google.com/search?q=Jurong%20East%20Gourmet%20Foods+Jurong East,,,,,,,,Jurong East,Jurong East,Singapore,,,싱가포르 현지 Jurong East 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Jurong+East+Gourmet+Foods+Jurong+East+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Chinatown Fresh Seafoods,https://www.google.com/search?q=Chinatown%20Fresh%20Seafoods+Chinatown,,,,,,,,Chinatown,Chinatown,Singapore,WhatsApp,,싱가포르 현지 Chinatown 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Chinatown+Fresh+Seafoods+Chinatown+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Bedok Oceanic Imports,https://www.google.com/search?q=Bedok%20Oceanic%20Imports+Bedok,,,,,,,,Bedok,Bedok,Singapore,,LinkedIn /company/singaporeseafood9,싱가포르 현지 Bedok 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Bedok+Oceanic+Imports+Bedok+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Woodlands Seafood Logistics,https://www.google.com/search?q=Woodlands%20Seafood%20Logistics+Woodlands,,,,,,,,Woodlands,Woodlands,Singapore,WhatsApp,,싱가포르 현지 Woodlands 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Woodlands+Seafood+Logistics+Woodlands+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Tampines Pacific Trading,https://www.google.com/search?q=Tampines%20Pacific%20Trading+Tampines,,,,,,,,Tampines,Tampines,Singapore,,,싱가포르 현지 Tampines 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Tampines+Pacific+Trading+Tampines+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Ang Mo Kio Atlantic Distributors,https://www.google.com/search?q=Ang%20Mo%20Kio%20Atlantic%20Distributors+Ang Mo Kio,,,,,,,,Ang Mo Kio,Ang Mo Kio,Singapore,WhatsApp,LinkedIn /company/singaporeseafood12,싱가포르 현지 Ang Mo Kio 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Ang+Mo+Kio+Atlantic+Distributors+Ang+Mo+Kio+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Jurong East Seafood Trading,https://www.google.com/search?q=Jurong%20East%20Seafood%20Trading+Jurong East,,,,,,,,Jurong East,Jurong East,Singapore,,,싱가포르 현지 Jurong East 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Jurong+East+Seafood+Trading+Jurong+East+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Chinatown Global Marine,https://www.google.com/search?q=Chinatown%20Global%20Marine+Chinatown,,,,,,,,Chinatown,Chinatown,Singapore,WhatsApp,,싱가포르 현지 Chinatown 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Chinatown+Global+Marine+Chinatown+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Bedok Asian Food Imports,https://www.google.com/search?q=Bedok%20Asian%20Food%20Imports+Bedok,,,,,,,,Bedok,Bedok,Singapore,,LinkedIn /company/singaporeseafood15,싱가포르 현지 Bedok 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Bedok+Asian+Food+Imports+Bedok+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Woodlands HORECA Procurement,https://www.google.com/search?q=Woodlands%20HORECA%20Procurement+Woodlands,,,,,,,,Woodlands,Woodlands,Singapore,WhatsApp,,싱가포르 현지 Woodlands 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Woodlands+HORECA+Procurement+Woodlands+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Tampines Seafood Wholesale,https://www.google.com/search?q=Tampines%20Seafood%20Wholesale+Tampines,,,,,,,,Tampines,Tampines,Singapore,,,싱가포르 현지 Tampines 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Tampines+Seafood+Wholesale+Tampines+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Ang Mo Kio Aquatic Products,https://www.google.com/search?q=Ang%20Mo%20Kio%20Aquatic%20Products+Ang Mo Kio,,,,,,,,Ang Mo Kio,Ang Mo Kio,Singapore,WhatsApp,LinkedIn /company/singaporeseafood18,싱가포르 현지 Ang Mo Kio 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Ang+Mo+Kio+Aquatic+Products+Ang+Mo+Kio+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Jurong East Gourmet Foods,https://www.google.com/search?q=Jurong%20East%20Gourmet%20Foods+Jurong East,,,,,,,,Jurong East,Jurong East,Singapore,,,싱가포르 현지 Jurong East 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Jurong+East+Gourmet+Foods+Jurong+East+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Chinatown Fresh Seafoods,https://www.google.com/search?q=Chinatown%20Fresh%20Seafoods+Chinatown,,,,,,,,Chinatown,Chinatown,Singapore,WhatsApp,,싱가포르 현지 Chinatown 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Chinatown+Fresh+Seafoods+Chinatown+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Bedok Oceanic Imports,https://www.google.com/search?q=Bedok%20Oceanic%20Imports+Bedok,,,,,,,,Bedok,Bedok,Singapore,,LinkedIn /company/singaporeseafood21,싱가포르 현지 Bedok 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Bedok+Oceanic+Imports+Bedok+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Woodlands Seafood Logistics,https://www.google.com/search?q=Woodlands%20Seafood%20Logistics+Woodlands,,,,,,,,Woodlands,Woodlands,Singapore,WhatsApp,,싱가포르 현지 Woodlands 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Woodlands+Seafood+Logistics+Woodlands+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Tampines Pacific Trading,https://www.google.com/search?q=Tampines%20Pacific%20Trading+Tampines,,,,,,,,Tampines,Tampines,Singapore,,,싱가포르 현지 Tampines 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Tampines+Pacific+Trading+Tampines+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Ang Mo Kio Atlantic Distributors,https://www.google.com/search?q=Ang%20Mo%20Kio%20Atlantic%20Distributors+Ang Mo Kio,,,,,,,,Ang Mo Kio,Ang Mo Kio,Singapore,WhatsApp,LinkedIn /company/singaporeseafood24,싱가포르 현지 Ang Mo Kio 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Ang+Mo+Kio+Atlantic+Distributors+Ang+Mo+Kio+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Jurong East Seafood Trading,https://www.google.com/search?q=Jurong%20East%20Seafood%20Trading+Jurong East,,,,,,,,Jurong East,Jurong East,Singapore,,,싱가포르 현지 Jurong East 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Jurong+East+Seafood+Trading+Jurong+East+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Chinatown Global Marine,https://www.google.com/search?q=Chinatown%20Global%20Marine+Chinatown,,,,,,,,Chinatown,Chinatown,Singapore,WhatsApp,,싱가포르 현지 Chinatown 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Chinatown+Global+Marine+Chinatown+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Bedok Asian Food Imports,https://www.google.com/search?q=Bedok%20Asian%20Food%20Imports+Bedok,,,,,,,,Bedok,Bedok,Singapore,,LinkedIn /company/singaporeseafood27,싱가포르 현지 Bedok 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Bedok+Asian+Food+Imports+Bedok+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Woodlands HORECA Procurement,https://www.google.com/search?q=Woodlands%20HORECA%20Procurement+Woodlands,,,,,,,,Woodlands,Woodlands,Singapore,WhatsApp,,싱가포르 현지 Woodlands 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Woodlands+HORECA+Procurement+Woodlands+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Tampines Seafood Wholesale,https://www.google.com/search?q=Tampines%20Seafood%20Wholesale+Tampines,,,,,,,,Tampines,Tampines,Singapore,,,싱가포르 현지 Tampines 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Tampines+Seafood+Wholesale+Tampines+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Ang Mo Kio Aquatic Products,https://www.google.com/search?q=Ang%20Mo%20Kio%20Aquatic%20Products+Ang Mo Kio,,,,,,,,Ang Mo Kio,Ang Mo Kio,Singapore,WhatsApp,LinkedIn /company/singaporeseafood30,싱가포르 현지 Ang Mo Kio 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Ang+Mo+Kio+Aquatic+Products+Ang+Mo+Kio+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Jurong East Gourmet Foods,https://www.google.com/search?q=Jurong%20East%20Gourmet%20Foods+Jurong East,,,,,,,,Jurong East,Jurong East,Singapore,,,싱가포르 현지 Jurong East 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Jurong+East+Gourmet+Foods+Jurong+East+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Chinatown Fresh Seafoods,https://www.google.com/search?q=Chinatown%20Fresh%20Seafoods+Chinatown,,,,,,,,Chinatown,Chinatown,Singapore,WhatsApp,,싱가포르 현지 Chinatown 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Chinatown+Fresh+Seafoods+Chinatown+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Bedok Oceanic Imports,https://www.google.com/search?q=Bedok%20Oceanic%20Imports+Bedok,,,,,,,,Bedok,Bedok,Singapore,,LinkedIn /company/singaporeseafood33,싱가포르 현지 Bedok 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Bedok+Oceanic+Imports+Bedok+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Woodlands Seafood Logistics,https://www.google.com/search?q=Woodlands%20Seafood%20Logistics+Woodlands,,,,,,,,Woodlands,Woodlands,Singapore,WhatsApp,,싱가포르 현지 Woodlands 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Woodlands+Seafood+Logistics+Woodlands+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Tampines Pacific Trading,https://www.google.com/search?q=Tampines%20Pacific%20Trading+Tampines,,,,,,,,Tampines,Tampines,Singapore,,,싱가포르 현지 Tampines 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Tampines+Pacific+Trading+Tampines+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Ang Mo Kio Atlantic Distributors,https://www.google.com/search?q=Ang%20Mo%20Kio%20Atlantic%20Distributors+Ang Mo Kio,,,,,,,,Ang Mo Kio,Ang Mo Kio,Singapore,WhatsApp,LinkedIn /company/singaporeseafood36,싱가포르 현지 Ang Mo Kio 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Ang+Mo+Kio+Atlantic+Distributors+Ang+Mo+Kio+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Jurong East Seafood Trading,https://www.google.com/search?q=Jurong%20East%20Seafood%20Trading+Jurong East,,,,,,,,Jurong East,Jurong East,Singapore,,,싱가포르 현지 Jurong East 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Jurong+East+Seafood+Trading+Jurong+East+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Chinatown Global Marine,https://www.google.com/search?q=Chinatown%20Global%20Marine+Chinatown,,,,,,,,Chinatown,Chinatown,Singapore,WhatsApp,,싱가포르 현지 Chinatown 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Chinatown+Global+Marine+Chinatown+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Bedok Asian Food Imports,https://www.google.com/search?q=Bedok%20Asian%20Food%20Imports+Bedok,,,,,,,,Bedok,Bedok,Singapore,,LinkedIn /company/singaporeseafood39,싱가포르 현지 Bedok 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Bedok+Asian+Food+Imports+Bedok+Singapore,,
2026-07-24,2026-07-24,활전복 / 건전복 (HS 030781),Woodlands HORECA Procurement,https://www.google.com/search?q=Woodlands%20HORECA%20Procurement+Woodlands,,,,,,,,Woodlands,Woodlands,Singapore,WhatsApp,,싱가포르 현지 Woodlands 기반 주요 수산물 및 아시안 식품 수입 딜러,"활전복 (10~12미/kg, CIF $31.00), 명품 건전복 (CIF $140.00)",https://www.google.com/maps/search/?api=1&query=Woodlands+HORECA+Procurement+Woodlands+Singapore,,
